epsilon_decay,learning_rate,discount_factor,score_min,score_avg,score_max,step_min,step_avg,step_max,time_min,time_avg,time_max
0.8242075626030583,0.7994890943164135,0.8640480103221216,-839.0,-12.743333333333334,15.0,6,27.377333333333333,200,4.6e-05,0.00019488866666666664,0.001631
0.824255765807375,0.7778799557487451,0.8643984780324616,-758.0,-13.485333333333333,15.0,6,27.921333333333333,200,4.6e-05,0.0001953486666666667,0.001561
0.8263592446904623,0.7614810461480066,0.887217844226483,-821.0,-13.378,15.0,6,28.07,200,4.7e-05,0.00020265399999999997,0.00155
0.8279116645891346,0.7774181520279893,0.8596898423421419,-803.0,-13.234666666666667,15.0,6,27.89666666666667,200,4.6e-05,0.000200956,0.001644
0.8960390855604742,0.7981478584230656,0.9014523029802023,-830.0,-14.726,15.0,6,27.704,200,4.6e-05,0.00019412,0.001591
0.8343464576114298,0.7825020831044289,0.8725242814363254,-776.0,-13.299333333333333,15.0,6,27.749333333333333,200,4.5e-05,0.00019501,0.001615
0.8219634615177894,0.7993061896204563,0.9105025279910042,-767.0,-13.607333333333333,15.0,6,27.497333333333334,200,4.7e-05,0.00020120333333333333,0.001556
0.8256891821123556,0.7683634192452731,0.8528859294386045,-821.0,-13.549333333333333,15.0,6,28.037333333333333,200,5e-05,0.00022203266666666666,0.001777
0.8164155089092663,0.7994047903086916,0.8804791678826402,-830.0,-12.596,15.0,6,27.352,200,5e-05,0.00021334733333333334,0.001726
0.8191741251976904,0.7863725957246261,0.8769657625088428,-785.0,-12.972,15.0,6,27.606,200,5.1e-05,0.00021739866666666666,0.001717
0.8202439459537904,0.7858729759425364,0.9212699483295419,-848.0,-14.908666666666667,15.0,6,27.804666666666666,200,5e-05,0.0002146786666666667,0.00181
0.8306948011746238,0.7997985412551218,0.8815742430213489,-713.0,-12.394666666666666,15.0,6,27.27466666666667,200,5e-05,0.00021005600000000002,0.001697
0.8319859091496506,0.777492472674839,0.8831437861125618,-821.0,-13.378666666666666,15.0,6,27.850666666666665,200,5.1e-05,0.0002166593333333333,0.001716
0.836597643420704,0.7530928502927383,0.8996868223382074,-794.0,-14.888666666666667,15.0,6,28.514666666666667,200,5.1e-05,0.00022094466666666663,0.00171
0.8276512998611677,0.7853351845135953,0.8772632291832685,-875.0,-13.28,15.0,6,27.728,200,5.1e-05,0.0002158693333333333,0.001716
0.8231738724269076,0.7999879424693175,0.8673830835731323,-713.0,-12.756,15.0,6,27.478,200,5.1e-05,0.0002137213333333333,0.001721
0.8250824829605014,0.7699952579110337,0.9345793638368194,-848.0,-15.716666666666667,15.0,6,28.122666666666667,200,5.1e-05,0.00021876266666666667,0.001715
