rewards,steps,epsilon,time
-118.0,67,0.5267386778254592,0.00055
-7.0,19,0.5241072554228965,0.000162
-253.0,121,0.5214889787872049,0.001009
-524.0,200,0.5188837822462269,0.001624
-210.0,78,0.5162916004558825,0.000647
-235.0,103,0.5137123683985306,0.000838
-98.0,56,0.5111460213813378,0.000461
-533.0,200,0.508592495034656,0.001669
-155.0,77,0.5060517253104078,0.000636
-524.0,200,0.50352364848048,0.001905
-282.0,114,0.5010082011351253,0.00094
-201.0,87,0.49850532018137184,0.000712
-62.0,38,0.4960149428414404,0.000317
-176.0,80,0.49353700665117006,0.000665
-30.0,15,0.49107144945845144,0.000129
-515.0,200,0.4886182094216677,0.001625
-271.0,130,0.4861772250081436,0.001066
-370.0,166,0.4837484349926017,0.001349
-357.0,162,0.4813317784556272,0.00132
-278.0,137,0.4789271947821397,0.00112
-139.0,52,0.47653462365987276,0.000432
-75.0,42,0.4741540050778614,0.000344
-10.0,13,0.4717852793249366,0.000113
-278.0,128,0.46942838698822775,0.001049
-479.0,200,0.46708326895167257,0.001644
-260.0,119,0.4647498663945341,0.000975
-227.0,104,0.46242812078992546,0.000854
-163.0,85,0.4601179739033419,0.000692
-452.0,200,0.4578193677912002,0.001621
-348.0,180,0.45553224479938514,0.001461
-275.0,143,0.4532565475618035,0.001169
-416.0,200,0.45099221899894526,0.001614
-74.0,50,0.4487392023164518,0.000416
-70.0,37,0.4464974410036915,0.000312
-389.0,200,0.4442668788323421,0.001629
-129.0,69,0.44204745985498073,0.000563
-128.0,68,0.43983912840368034,0.000569
-53.0,38,0.43764182908861343,0.000315
-44.0,29,0.43545550679666295,0.000239
7.0,14,0.4332801066900398,0.000122
-475.0,190,0.4311155742049073,0.001578
-13.0,16,0.42896185505001283,0.000137
-29.0,23,0.42681889520532584,0.000193
-245.0,104,0.42468664092068314,0.000857
-96.0,54,0.42256503871444057,0.000455
-23.0,26,0.42045403537213155,0.000221
-384.0,180,0.4183535779451325,0.001475
-304.0,145,0.4162636137493347,0.001178
-1.0,13,0.41418409036382264,0.000113
-174.0,96,0.41211495562955963,0.000782
-417.0,168,0.4100561576480791,0.001369
-423.0,183,0.40800764478018314,0.001486
-479.0,200,0.4059693656446472,0.001626
-53.0,29,0.40394126911693123,0.000241
-439.0,181,0.4019233043278976,0.001474
-66.0,42,0.3999154206625349,0.000347
-76.0,43,0.3979175677586887,0.000354
-322.0,163,0.39592969550579815,0.001336
-471.0,186,0.39395175404363914,0.001506
-30.0,24,0.39198369376107367,0.000202
-210.0,87,0.39002546529480564,0.000714
-144.0,84,0.3880770195281426,0.000701
-320.0,161,0.3861383075897637,0.001316
-32.0,26,0.38420928085249406,0.000219
-51.0,54,0.382289890932085,0.000444
-335.0,200,0.3803800896860005,0.00161
-24.0,27,0.3784798292122097,0.000234
-14.0,26,0.3765890618479852,0.000216
-176.0,98,0.37470774016870795,0.000789
-62.0,47,0.3728358169866774,0.000383
-425.0,200,0.3709732453499281,0.001637
-31.0,25,0.369119978541052,0.000209
-48.0,33,0.36727597007602664,0.000272
-55.0,49,0.3654411737030493,0.000515
-389.0,200,0.36361554340137686,0.001604
-70.0,37,0.3617990333801715,0.000317
-35.0,29,0.35999159807735215,0.000242
-13.0,25,0.3581931921584517,0.000207
-24.0,27,0.3564037705154799,0.000223
-130.0,61,0.35462328826579204,0.000504
1.0,20,0.3528517007509631,0.000167
-116.0,83,0.35108896353566765,0.000675
-145.0,76,0.34933503240656527,0.000615
-45.0,48,0.3475898633711917,0.000401
-30.0,24,0.3458534126568552,0.000203
8.0,13,0.3441256367095389,0.000113
-42.0,27,0.3424064921928081,0.000224
-167.0,107,0.3406959359867236,0.000867
-42.0,36,0.33899392518675986,0.000295
-98.0,65,0.33730041710272907,0.000534
-115.0,82,0.3356153692577102,0.000673
-106.0,91,0.33393873938698376,0.000741
-125.0,83,0.3322704854369717,0.000683
-136.0,85,0.3306105655641824,0.000694
-232.0,109,0.3289589381341614,0.00088
-355.0,169,0.32731556172044696,0.001377
-129.0,69,0.3256803951035311,0.00057
-58.0,43,0.32405339726982557,0.000353
-69.0,45,0.3224345274106334,0.000366
-5.0,17,0.320823744921125,0.000146
-49.0,52,0.31922100939931985,0.000427
-98.0,56,0.3176262806450733,0.000456
-66.0,42,0.31603951865906804,0.000353
-112.0,70,0.3144606836418108,0.000567
7.0,14,0.31288973599263425,0.00012
-14.0,17,0.3113266363087037,0.000146
-86.0,71,0.30977134538402873,0.00058
-103.0,79,0.3082238242084798,0.000649
5.0,7,0.30668403396680993,6.2e-05
7.0,14,0.30515193603768087,0.000119
-23.0,26,0.3036274919926946,0.000216
1.0,20,0.30211066359542954,0.000167
-208.0,112,0.3006014128004812,0.000911
-52.0,37,0.29909970175250816,0.000306
-33.0,36,0.29760549278528253,0.000302
-151.0,109,0.29611874842074504,0.000878
-23.0,35,0.29463943136806525,0.000284
-168.0,126,0.2931675045227061,0.001017
3.0,9,0.2917029309654932,7.9e-05
-12.0,15,0.2902456739616888,0.000127
-73.0,49,0.28879569696007057,0.00041
-64.0,58,0.2873529635920146,0.000476
-2.0,23,0.2859174376705835,0.000188
-96.0,72,0.2844890831896182,0.000607
-9.0,21,0.28306786432283554,0.000175
-5.0,26,0.2816537454229291,0.000215
-36.0,21,0.2802466910206754,0.000177
-53.0,38,0.2788466658240441,0.000322
-39.0,33,0.27745363471731294,0.000272
-52.0,37,0.27606756276018674,0.000305
-16.0,19,0.2746884151869213,0.000165
-7.0,10,0.27331615740545107,9.5e-05
2.0,19,0.2719507549965218,0.000164
-146.0,86,0.27059217371282723,0.000704
-272.0,140,0.26924037947814977,0.001145
-146.0,86,0.2678953383865061,0.000696
-35.0,20,0.2665570167012966,0.00017
7.0,14,0.2652253808544593,0.000123
-85.0,43,0.2639003974456276,0.000352
-296.0,146,0.262582033241293,0.001182
-80.0,29,0.261270255173971,0.000242
-39.0,33,0.25996503034137214,0.000278
-127.0,94,0.2586663260055765,0.000758
-130.0,106,0.2573741095922126,0.00086
-163.0,94,0.2560883486896403,0.000763
8.0,13,0.2548090110481381,0.000111
-9.0,21,0.2535360645790939,0.000176
-67.0,34,0.25226947735420036,0.000285
8.0,13,0.2510092176046541,0.00011
-3.0,24,0.24975525372035873,0.000199
6.0,15,0.24850755424913198,0.000128
-92.0,68,0.24726608789591703,0.000553
-35.0,29,0.24603082352199732,0.00024
-58.0,43,0.24480173014421563,0.00035
-23.0,44,0.24357877693419702,0.000363
-29.0,23,0.24236193321757543,0.000191
-9.0,30,0.2411511684732244,0.000246
-1.0,13,0.2399464523324915,0.000111
-13.0,16,0.23874775457843672,0.000136
-75.0,60,0.23755504514507433,0.000496
-112.0,88,0.23636829411661903,0.000714
10.0,11,0.23518747172673538,0.000103
-49.0,43,0.2340125483577913,0.000352
-36.0,21,0.23284349454011527,0.000177
-27.0,21,0.23168028095125692,0.000177
7.0,14,0.2305228784152518,0.00012
-76.0,70,0.22937125790188947,0.000569
-43.0,37,0.22822539052598542,0.000302
-43.0,46,0.22708524754665646,0.000383
1.0,11,0.22595080036659995,9.7e-05
-52.0,46,0.22482202053137648,0.000373
-1.0,22,0.2236988797286961,0.000186
-36.0,39,0.2225813497877083,0.000325
-47.0,23,0.22146940267829532,0.000197
-40.0,34,0.2203630105103692,0.000282
-23.0,26,0.21926214553317208,0.000217
10.0,11,0.21816678013458035,9.5e-05
-3.0,24,0.2170768868404119,0.000201
13.0,8,0.21599243831373713,7.1e-05
-20.0,32,0.21491340735419318,0.000264
-5.0,17,0.21383976689730175,0.000144
-7.0,19,0.21277149001379023,0.00016
-14.0,17,0.2117085499089163,0.000144
1.0,11,0.21065091992179583,9.9e-05
-34.0,28,0.20959857352473413,0.00023
-166.0,106,0.20855148432256063,0.000858
-7.0,19,0.20750962605196682,0.000158
-70.0,55,0.2064729725808475,0.000442
0.0,21,0.20544149790764532,0.000176
-119.0,68,0.2044151761606986,0.000572
-58.0,61,0.20339398159759245,0.000495
-49.0,43,0.20237788860451308,0.000357
-8.0,29,0.2013668716956053,0.00024
-45.0,30,0.20036090551233335,0.000245
12.0,9,0.1993599648228448,7.8e-05
-38.0,41,0.19836402452133767,0.000336
-18.0,12,0.1973730596274308,0.000105
-82.0,58,0.1963870452855372,0.000469
-17.0,29,0.19540595676424066,0.00024
-115.0,73,0.19442976945567544,0.000592
-6.0,9,0.19345845887490903,7.9e-05
-55.0,40,0.192492000659328,0.00033
-41.0,44,0.19153037056802696,0.000358
-73.0,58,0.19057354448120056,0.000471
-14.0,35,0.18962149839953843,0.000294
-10.0,22,0.18867420844362331,0.000183
-134.0,101,0.1877316508533321,0.000812
-106.0,73,0.18679380198723983,0.000587
-14.0,17,0.18586063832202676,0.000143
-47.0,41,0.1849321364518883,0.000337
-67.0,61,0.184008273087948,0.000493
2.0,10,0.18308902505767338,8.8e-05
-23.0,26,0.1821743693042947,0.000219
-8.0,29,0.18126428288622667,0.000242
-7.0,19,0.18035874297649301,0.000159
-35.0,38,0.17945772686215394,0.000311
-17.0,38,0.1785612119437364,0.000315
-1.0,22,0.17766917573466728,0.000185
-22.0,25,0.1767815958607094,0.000208
7.0,14,0.1758984500594003,0.00012
-16.0,19,0.17501971617949383,0.00016
-9.0,21,0.17414537218040457,0.000176
-3.0,15,0.17327539613165505,0.000136
-9.0,12,0.17240976621232557,0.000104
3.0,18,0.17154846071050697,0.00015
10.0,11,0.17069145802275607,9.4e-05
2.0,19,0.16983873665355367,0.000157
-119.0,104,0.1689902752147656,0.000843
-49.0,34,0.16814605242510605,0.000283
-11.0,32,0.16730604710960398,0.000265
7.0,14,0.16647023819907186,0.000124
-19.0,22,0.16563860472957725,0.000185
-58.0,61,0.164811125841917,0.000491
-39.0,33,0.16398778078109405,0.000277
11.0,10,0.16316854889579682,8.7e-05
-6.0,18,0.16235340963788128,0.000151
-2.0,23,0.1615423425618555,0.000189
-4.0,25,0.16073532732436693,0.000206
-38.0,41,0.159932343683692,0.000338
-23.0,44,0.1591333714992285,0.000359
-37.0,40,0.15833839073099037,0.000324
-3.0,24,0.15754738143910518,0.0002
12.0,9,0.1567603237833138,7.8e-05
13.0,8,0.1559771980224729,7.5e-05
9.0,12,0.1551979845140597,0.000102
-30.0,33,0.1544226637136794,0.00027
-21.0,33,0.15365121617457494,0.000267
-46.0,40,0.15288362254713914,0.000328
6.0,15,0.15211986357842944,0.000126
-27.0,30,0.15135992011168498,0.000248
11.0,10,0.15060377308584616,8.6e-05
-66.0,78,0.14985140353507645,0.000629
-39.0,33,0.14910279258828676,0.000269
-22.0,25,0.14835792146866206,0.000207
1.0,11,0.14761677149319047,9.4e-05
-28.0,22,0.1468793240721946,0.000184
11.0,10,0.14614556070886528,8.6e-05
-22.0,34,0.14541546299879768,0.000285
-46.0,49,0.14468901262952963,0.000397
-3.0,15,0.14396619138008232,0.000126
-4.0,25,0.14324698112050324,0.000206
-24.0,27,0.14253136381141154,0.000237
-21.0,24,0.14181932150354545,0.000198
-10.0,22,0.14111083633731217,0.000182
-17.0,20,0.1404058905423398,0.000168
9.0,12,0.13970446643703172,0.000101
-59.0,53,0.13900654642812305,0.000435
-26.0,29,0.1383121130102394,0.000238
-63.0,57,0.13762114876545778,0.000467
3.0,9,0.1369336363628697,7.9e-05
-13.0,16,0.13624955855814652,0.000137
-12.0,24,0.13556889819310686,0.000198
-30.0,33,0.13489163819528627,0.000267
-6.0,27,0.13421776157750906,0.000224
1.0,11,0.13354725143746213,0.0001
-2.0,14,0.1328800909572711,0.000119
10.0,11,0.13221626340307846,9.6e-05
3.0,18,0.13155575212462384,0.000152
2.0,19,0.13089854055482633,0.000159
-62.0,65,0.1302446122093691,0.000535
-12.0,15,0.1295939506862857,0.000127
3.0,18,0.12894653966554898,0.00015
-45.0,39,0.12830236290866137,0.000317
-6.0,18,0.1276614042582479,0.000151
-16.0,28,0.12702364763765076,0.000235
-9.0,12,0.12638907705052613,0.000104
3.0,9,0.12575767658044296,7.9e-05
8.0,13,0.12512943039048371,0.000111
3.0,18,0.12450432272284716,0.000151
-22.0,25,0.12388233789845314,0.000207
6.0,15,0.12326346031654932,0.000127
1.0,20,0.12264767445431983,0.00017
-14.0,17,0.12203496486649597,0.000148
2.0,10,0.1214253161849688,8.8e-05
5.0,16,0.12081871311840366,0.000136
4.0,17,0.12021514045185662,0.000144
-21.0,33,0.11961458304639291,0.000271
4.0,8,0.11901702583870713,7.1e-05
-35.0,38,0.11842245384074547,0.000318
8.0,13,0.11783085213932978,0.000112
8.0,13,0.1172422058957835,0.00011
4.0,17,0.11665650034555948,0.000143
7.0,14,0.11607372079786962,0.000119
6.0,15,0.11549385263531646,0.000128
9.0,12,0.1149168813135265,0.000103
-41.0,44,0.11434279236078537,0.000359
14.0,7,0.11377157137767493,6.3e-05
-7.0,10,0.11320320403671201,8.8e-05
-36.0,48,0.11263767608198909,0.000387
9.0,12,0.11207497332881673,0.000104
-3.0,15,0.1115150816633678,0.000131
-15.0,36,0.1109579870423234,0.000295
-20.0,32,0.11040367549252074,0.000263
-12.0,24,0.10985213311060256,0.000198
-19.0,22,0.10930334606266846,0.000186
8.0,13,0.1087573005839279,0.000115
14.0,7,0.10821398297835493,6.4e-05
5.0,16,0.1076733796183447,0.000135
-26.0,38,0.10713547694437162,0.000309
9.0,12,0.10660026146464928,0.000103
2.0,19,0.10606771975479201,0.00016
8.0,13,0.10553783845747822,0.000115
-11.0,23,0.10501060428211531,0.000192
7.0,14,0.10448600400450636,0.00012
9.0,12,0.10396402446651841,0.000103
-2.0,14,0.10344465257575243,0.000119
-31.0,34,0.10292787530521497,0.000279
10.0,11,0.10241367969299134,9.5e-05
-5.0,26,0.10190205284192057,0.000219
11.0,10,0.10139298191927187,8.7e-05
6.0,15,0.10088645415642279,0.000126
-7.0,28,0.10038245684853894,0.000229
-5.0,17,0.09988097735425533,0.000142
6.0,15,0.09938200309535927,0.000127
9.0,12,0.09888552155647493,0.000103
6.0,15,0.09839152028474937,0.000134
-47.0,68,0.09789998688954028,0.000541
8.0,13,0.09741090904210509,0.00011
2.0,19,0.0969242744752918,0.000157
0.0,21,0.09644007098323129,0.000182
-10.0,31,0.09595828642103116,0.000253
-7.0,19,0.0954789087044711,0.000159
-27.0,48,0.09500192580969981,0.000389
-19.0,22,0.09452732577293341,0.000189
-30.0,42,0.09405509669015535,0.000341
10.0,11,0.09358522671681785,9.5e-05
-5.0,26,0.09311770406754478,0.000214
-13.0,25,0.09265251701583611,0.000208
9.0,12,0.09218965389377375,0.000107
7.0,14,0.09172910309172885,0.00012
-1.0,22,0.09127085305807071,0.000183
-25.0,28,0.09081489229887695,0.00023
9.0,12,0.09036120937764523,0.000103
2.0,10,0.08990979291500645,8.8e-05
6.0,15,0.08946063158843927,0.000127
2.0,19,0.08901371413198615,0.000162
5.0,16,0.08856902933597077,0.000137
-9.0,21,0.08812656604671686,0.000176
5.0,16,0.08768631316626843,0.000134
-39.0,33,0.08724825965211144,0.000271
-27.0,39,0.08681239451689679,0.000321
8.0,13,0.08637870682816479,0.00011
2.0,19,0.08594718570807086,0.000158
2.0,10,0.08551782033311281,8.9e-05
1.0,20,0.08509059993385924,0.000166
-6.0,27,0.08466551379467951,0.000223
4.0,17,0.08424255125347492,0.000145
-21.0,33,0.08382170170141129,0.000269
1.0,20,0.08340295458265287,0.000166
8.0,13,0.08298629939409762,0.000111
4.0,17,0.08257172568511366,0.000141
-7.0,19,0.08215922305727726,0.000158
4.0,17,0.08174878116411195,0.00015
10.0,11,0.08134038971082908,9.5e-05
7.0,14,0.08093403845406949,0.000119
9.0,12,0.0805297172016467,0.000104
10.0,11,0.08012741581229121,9.4e-05
-3.0,24,0.07972712419539614,0.0002
-2.0,14,0.07932883231076414,0.00012
10.0,11,0.07893253016835557,9.4e-05
-11.0,23,0.0785382078280379,0.000198
12.0,9,0.07814585539933641,8e-05
4.0,17,0.07775546304118613,0.000142
8.0,13,0.07736702096168496,0.00011
-28.0,22,0.07698051941784811,0.000184
9.0,12,0.07659594871536371,0.000101
-28.0,31,0.07621329920834964,0.000253
-23.0,26,0.07583256129911162,0.000223
5.0,16,0.07545372543790244,0.000134
-14.0,17,0.07507678212268246,0.000144
15.0,6,0.07470172189888129,5.4e-05
11.0,10,0.0743285353591606,8.6e-05
1.0,20,0.07395721314317824,0.000166
-4.0,16,0.07358774593735336,0.000135
12.0,9,0.07322012447463287,7.8e-05
5.0,16,0.07285433953425903,0.000143
7.0,14,0.07249038194153809,0.000118
8.0,13,0.07212824256761025,0.00011
9.0,12,0.07176791232922061,0.000104
3.0,18,0.07140938218849142,0.000151
7.0,14,0.07105264315269533,0.00012
6.0,15,0.07069768627402986,0.000126
5.0,16,0.07034450264939299,0.000134
9.0,12,0.06999308342015977,0.000105
0.0,12,0.06964341977196023,0.000102
9.0,12,0.06929550293445823,0.000103
3.0,18,0.0689493241811315,0.00015
-3.0,24,0.06860487482905277,0.000198
7.0,14,0.06826214623867194,0.000119
7.0,14,0.06792112981359943,0.000118
-13.0,34,0.06758181700039056,0.000276
5.0,16,0.06724419928833097,0.000135
1.0,20,0.0669082682092232,0.000164
-3.0,24,0.06657401533717425,0.000196
-17.0,29,0.06624143228838426,0.000235
9.0,12,0.06591051072093625,0.000103
7.0,14,0.06558124233458681,0.000126
11.0,10,0.06525361887055801,8.7e-05
13.0,8,0.06492763211133018,7.1e-05
-17.0,29,0.06460327388043581,0.000236
-1.0,13,0.06428053604225449,0.000112
9.0,12,0.06395941050180884,0.000102
-5.0,17,0.06363988920456144,0.000142
9.0,12,0.06332196413621287,0.000103
6.0,15,0.06300562732250063,0.00013
-24.0,27,0.06269087082899916,0.000223
11.0,10,0.06237768676092079,8.7e-05
9.0,12,0.0620660672629178,0.000103
-12.0,15,0.06175600451888531,0.000128
3.0,18,0.061447490751765275,0.000151
13.0,8,0.0611405182233514,7.1e-05
-8.0,20,0.06083507923409507,0.000168
-2.0,23,0.06053116612291222,0.000191
4.0,17,0.06022877126699116,0.000143
3.0,18,0.059927887081601405,0.000149
6.0,15,0.059628506019903424,0.000128
2.0,19,0.05933062057275934,0.000157
-4.0,16,0.059034223268544586,0.000136
-2.0,23,0.05873930667296051,0.000199
10.0,11,0.05844586338884791,9.4e-05
7.0,14,0.058153886056001476,0.000117
11.0,10,0.05786336735098519,8.6e-05
13.0,8,0.05757429998694864,7e-05
13.0,8,0.05728667671344427,7e-05
7.0,14,0.057000490316245475,0.000118
-9.0,21,0.05671573361716569,0.000173
6.0,15,0.056432399473878334,0.000126
1.0,20,0.056150480779737666,0.000169
5.0,16,0.05586997046360054,0.000135
-10.0,22,0.05559086148964903,0.00018
8.0,13,0.055313146857213974,0.00011
8.0,13,0.05503681960059936,0.000109
-11.0,32,0.054761872788907644,0.00026
-5.0,17,0.05448829952586587,0.000153
1.0,20,0.05421609294965271,0.000165
4.0,17,0.05394524623272638,0.000141
1.0,20,0.05367575258165336,0.000166
8.0,13,0.053407605236937994,0.000111
-4.0,16,0.05314079747285298,0.000135
-12.0,33,0.05287532259727065,0.000282
6.0,15,0.052611173951495116,0.000128
4.0,17,0.05234834491009527,0.000141
7.0,14,0.05208682888073858,0.000119
6.0,15,0.051826619304025774,0.000127
7.0,14,0.05156770965332628,0.000119
5.0,16,0.05131009343461454,0.000135
3.0,18,0.051053764186307145,0.000158
10.0,11,0.05079871547910072,9.6e-05
5.0,16,0.0505449409158107,0.000134
8.0,13,0.050292434131210866,0.000109
6.0,15,0.05004118879187368,0.000126
6.0,15,0.04979119859601143,0.000128
8.0,13,0.049542457273318186,0.000109
7.0,14,0.049294958584812504,0.000121
5.0,16,0.049048696322680954,0.000138
6.0,15,0.04880366431012241,0.000127
5.0,16,0.04855985640119311,0.000134
11.0,10,0.04831726648065253,8.7e-05
6.0,15,0.04807588846380997,0.000126
6.0,15,0.04783571629637195,0.000125
8.0,13,0.04759674395429036,0.00011
0.0,21,0.04735896544361136,0.000174
-4.0,16,0.04712237480032503,0.000141
2.0,19,0.046886966090215795,0.000158
7.0,14,0.04665273340871357,0.000119
13.0,8,0.04641967088074566,7.1e-05
5.0,16,0.046187772660589405,0.000134
-2.0,23,0.04595703293172555,0.000189
3.0,18,0.04572744590669237,0.00015
7.0,14,0.0454990058269405,0.000123
-10.0,22,0.045271706962688466,0.000182
-1.0,22,0.04504554361277903,0.00018
-7.0,19,0.04482051010453614,0.000159
7.0,14,0.044596600793622675,0.000118
4.0,17,0.04437381006389887,0.000142
4.0,17,0.044152132327281435,0.000143
-19.0,22,0.04393156202360341,0.000188
14.0,7,0.04371209362047469,6.2e-05
12.0,9,0.043493721613143285,7.8e-05
8.0,13,0.04327644052435721,0.00011
-3.0,24,0.04306024490422714,0.000196
-1.0,22,0.0428451293300897,0.000181
7.0,14,0.04263108840637144,0.000119
6.0,15,0.04241811676445353,0.00013
9.0,12,0.042206209062537074,0.000102
5.0,16,0.04199535998550915,0.000134
12.0,9,0.04178556424480948,7.7e-05
3.0,18,0.041576816578297794,0.000149
14.0,7,0.041369111750121826,6.2e-05
3.0,18,0.041162444550586,0.00015
6.0,15,0.04095680979602076,0.000126
-14.0,35,0.040752202328652544,0.000289
2.0,19,0.04054861701647442,0.000157
4.0,17,0.040346048753117376,0.000142
5.0,16,0.04014449245772222,0.000134
8.0,13,0.03994394307481215,0.00011
-10.0,22,0.03974439557416596,0.000184
5.0,16,0.03954584495069184,0.000134
2.0,10,0.03934828622430189,9.5e-05
8.0,13,0.03915171443978716,0.000111
-4.0,16,0.03895612466669339,0.000135
0.0,12,0.03876151199919732,0.000104
-11.0,23,0.03856787155598367,0.000192
3.0,18,0.03837519848012269,0.000151
11.0,10,0.03818348793894833,8.7e-05
2.0,19,0.037992735123937034,0.000163
9.0,12,0.037802935250587144,0.000107
8.0,13,0.03761408355829887,0.00011
5.0,16,0.03742617531025491,0.000135
11.0,10,0.03723920579330161,8.6e-05
8.0,13,0.03705317031783077,0.00011
3.0,18,0.036868064217662026,0.00015
8.0,13,0.03668388284992578,0.000112
9.0,12,0.036500621594946756,0.000102
1.0,20,0.03631827585612817,0.000174
14.0,7,0.03613684105983638,6.2e-05
5.0,16,0.0359563126552862,0.000133
9.0,12,0.03577668611442674,0.000102
7.0,14,0.035597956931827865,0.000117
-3.0,24,0.03542012062456714,0.000196
3.0,18,0.03524317273211743,0.00015
8.0,13,0.035067108816235,0.000111
-2.0,14,0.034891924460848205,0.000127
6.0,15,0.03471761527194671,0.000128
